ID,Edad,Género,Estado Civil,Tipo de Contrato,Nivel de Responsabilidad,Satisfacción Laboral,Nivel de Estrés,Texto,Fecha y Hora,Estado de Estrés,Consejo para el Estrés
64,57,F,Divorciado,Tiempo Completo,Bajo,3,4,Me siento orgulloso de lo que logré hoy en el trabajo.,2024-06-05 22:06:38.990,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
99,25,F,Casado,Tiempo Parcial,Alto,3,3,"Hoy fue un día muy frustrante, no pude cumplir con mis objetivos.",2024-03-29 20:06:38.990,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
49,21,M,Casado,Tiempo Parcial,Alto,3,10,Hoy tuve que trabajar horas extras y me siento agotado.,2024-10-16 20:06:38.990,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
99,25,F,Casado,Tiempo Parcial,Alto,2,8,Me siento agotado después de un día lleno de reuniones y tareas.,2024-09-18 15:06:38.990,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
36,30,F,Casado,Tiempo Completo,Alto,3,4,El ambiente laboral hoy fue muy relajado y agradable.,2024-09-19 04:06:38.990,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
82,47,F,Soltero,Tiempo Completo,Alto,4,6,"Mi lista de tareas solo creció en vez de reducirse, necesito ayuda.",2025-01-25 04:06:38.990,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
96,46,M,Divorciado,Tiempo Parcial,Medio,2,5,"Hoy tuve que lidiar con un problema técnico, pero logré resolverlo.",2024-11-30 15:06:38.990,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
24,27,F,Soltero,Tiempo Parcial,Bajo,1,1,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-03-28 01:06:38.990,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
23,38,M,Soltero,Tiempo Completo,Medio,4,5,El ambiente laboral hoy fue muy positivo y lleno de buenas vibras.,2025-01-30 03:06:38.990,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
62,42,M,Soltero,Tiempo Completo,Alto,4,8,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2025-02-12 12:06:38.990,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
96,46,M,Divorciado,Tiempo Parcial,Medio,1,4,"La energía del equipo hoy fue increíble, todos colaboramos al máximo.",2024-06-13 01:06:38.990,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
37,27,F,Casado,Tiempo Parcial,Bajo,2,9,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2025-02-27 00:06:38.990,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
12,49,F,Soltero,Tiempo Parcial,Medio,4,4,Me siento satisfecho con el progreso que logré hoy en mi trabajo.,2024-05-04 13:06:38.990,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
55,25,M,Soltero,Tiempo Completo,Alto,4,3,Me siento feliz de haber terminado un proyecto importante hoy.,2024-09-05 10:06:38.990,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
13,40,M,Casado,Tiempo Completo,Alto,4,8,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-05-21 19:06:38.990,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
23,38,M,Soltero,Tiempo Completo,Medio,2,5,El estrés no me deja disfrutar de los momentos de descanso.,2024-03-26 14:06:38.990,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
89,48,M,Casado,Tiempo Completo,Alto,2,9,Me siento agotado después de un día lleno de actividades y responsabilidades.,2025-02-04 02:06:38.990,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
99,25,F,Casado,Tiempo Parcial,Alto,2,5,"Hoy fue un día muy productivo, terminé todas mis tareas a tiempo.",2025-02-26 23:06:38.990,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
30,30,M,Soltero,Tiempo Completo,Alto,4,2,El estrés me está afectando tanto que no puedo concentrarme en nada.,2024-10-05 04:06:38.990,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
17,49,M,Casado,Tiempo Completo,Alto,3,2,El ambiente laboral hoy fue muy positivo y lleno de buenas vibras.,2024-04-18 12:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
62,42,M,Soltero,Tiempo Completo,Alto,1,2,El apoyo de mi equipo me ayudó mucho hoy.,2024-04-09 23:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
84,50,F,Divorciado,Tiempo Parcial,Bajo,3,10,Me siento agotado después de un día lleno de reuniones y tareas.,2025-01-28 14:06:38.991,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
89,48,M,Casado,Tiempo Completo,Alto,2,2,Me siento agradecido por el apoyo que recibí de mis compañeros hoy.,2025-01-24 07:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
86,37,M,Divorciado,Tiempo Parcial,Bajo,4,6,Me siento frustrado por la falta de apoyo de mi equipo.,2025-02-19 14:06:38.991,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
13,40,M,Casado,Tiempo Completo,Alto,4,2,Hoy me organicé bien y todo fluyó sin contratiempos.,2024-05-15 16:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
59,40,M,Soltero,Tiempo Completo,Alto,3,2,"Hoy fue un día muy inspirador, aprendí cosas nuevas y valiosas.",2024-06-19 07:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
19,44,M,Divorciado,Tiempo Parcial,Alto,3,5,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-11-12 20:06:38.991,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
49,21,M,Casado,Tiempo Parcial,Alto,1,1,"Cada minuto del día estuvo ocupado, no tuve tiempo ni para almorzar.",2025-01-16 12:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
100,31,F,Casado,Tiempo Parcial,Medio,4,2,"Hoy tuve un flujo de trabajo impecable, días así deberían ser siempre.",2024-07-10 21:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
12,49,F,Soltero,Tiempo Parcial,Medio,3,9,"Hoy fue un día muy desorganizado, pero logré sacar adelante mis tareas.",2024-11-23 08:06:38.991,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
61,26,M,Soltero,Tiempo Completo,Medio,1,1,Me siento en paz con mi progreso y mis decisiones laborales.,2024-10-28 11:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
19,44,M,Divorciado,Tiempo Parcial,Alto,2,2,El trabajo hoy fue manejable y sin complicaciones.,2025-03-05 10:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
76,32,F,Soltero,Tiempo Completo,Alto,3,1,El estrés no me deja disfrutar de los momentos de descanso.,2024-05-27 02:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
9,44,M,Divorciado,Tiempo Completo,Bajo,2,10,Me siento abrumado por la cantidad de responsabilidades que tengo.,2024-03-17 05:06:38.991,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
71,35,M,Casado,Tiempo Completo,Alto,1,5,Me siento agotado después de un día lleno de reuniones y tareas.,2024-12-16 06:06:38.991,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
28,30,M,Casado,Tiempo Parcial,Medio,2,7,Me siento abrumado por la cantidad de tareas que tengo que hacer mañana.,2024-08-05 20:06:38.991,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
78,35,M,Casado,Tiempo Completo,Bajo,4,4,El exceso de reuniones hoy me impidió avanzar en mis tareas importantes.,2024-07-15 16:06:38.991,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
95,31,F,Casado,Tiempo Completo,Medio,4,3,"Hoy fue un día muy gratificante, recibí feedback positivo de mi jefe.",2024-11-24 17:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
52,45,M,Casado,Tiempo Parcial,Bajo,2,1,El estrés no me deja disfrutar de los pequeños logros del día.,2024-06-03 23:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
83,43,M,Casado,Tiempo Completo,Bajo,4,5,El ambiente en la oficina hoy fue muy animado y lleno de energía.,2024-11-26 13:06:38.991,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
16,56,F,Soltero,Tiempo Parcial,Alto,1,2,"Hoy fue un día muy positivo, recibí el reconocimiento de mis colegas.",2024-12-05 22:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
69,21,F,Soltero,Tiempo Completo,Medio,4,8,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2024-05-31 05:06:38.991,Estresado,Sal unos minutos a tomar aire fresco o mira un video relajante desde tu celular.
99,25,F,Casado,Tiempo Parcial,Alto,2,6,Me siento agobiado por las expectativas.,2025-03-05 12:06:38.991,Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
12,49,F,Soltero,Tiempo Parcial,Medio,2,5,"La carga de trabajo hoy me dejó sin aliento, necesito vacaciones.",2024-09-05 01:06:38.991,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
25,21,M,Soltero,Tiempo Parcial,Medio,2,4,Siento que trabajé todo el día sin lograr avances significativos.,2024-11-25 17:06:38.991,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
52,45,M,Casado,Tiempo Parcial,Bajo,3,3,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2025-01-05 04:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
85,39,M,Divorciado,Tiempo Completo,Medio,2,1,"Hoy fue un día muy gratificante, recibí feedback positivo de mi jefe.",2024-04-01 10:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
100,31,F,Casado,Tiempo Parcial,Medio,1,9,Me siento abrumado por la cantidad de correos electrónicos que tengo que responder.,2025-01-29 04:06:38.991,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
53,57,M,Casado,Tiempo Parcial,Medio,4,1,Me siento motivado por los nuevos desafíos que se presentaron hoy.,2024-08-25 15:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
23,38,M,Soltero,Tiempo Completo,Medio,4,5,Me siento agobiado por la falta de claridad en las instrucciones que recibí.,2025-02-01 23:06:38.991,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
16,56,F,Soltero,Tiempo Parcial,Alto,3,2,"Hoy tuve que lidiar con un cliente muy difícil, pero logré resolver el problema.",2025-03-09 02:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
57,56,F,Casado,Tiempo Completo,Bajo,3,5,Hoy me sentí muy valorado por mis compañeros de trabajo.,2024-12-25 22:06:38.991,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
39,52,F,Divorciado,Tiempo Completo,Medio,1,5,"Hoy fue un día muy tenso, no pude relajarme en ningún momento.",2024-09-15 13:06:38.991,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
53,57,M,Casado,Tiempo Parcial,Medio,2,7,Me siento agotado después de un día lleno de reuniones y tareas.,2024-05-06 13:06:38.991,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
42,47,F,Soltero,Tiempo Parcial,Bajo,3,4,"Hoy logré tachar todas mis tareas pendientes, me siento realizado.",2024-06-10 14:06:38.991,No Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
58,27,M,Divorciado,Tiempo Parcial,Alto,4,5,Me siento motivado por las nuevas oportunidades que se presentaron hoy.,2024-05-27 05:06:38.991,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
39,52,F,Divorciado,Tiempo Completo,Medio,3,2,"Hoy fue un día muy tranquilo, pude enfocarme en mis tareas sin distracciones.",2024-11-07 02:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
14,39,F,Divorciado,Tiempo Completo,Bajo,3,5,El equipo hoy demostró un gran compromiso con los objetivos del proyecto.,2024-05-07 16:06:38.991,No Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
95,31,F,Casado,Tiempo Completo,Medio,2,2,"Hoy fue un día muy productivo, terminé todas mis tareas a tiempo.",2024-04-02 00:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
5,47,M,Soltero,Tiempo Parcial,Bajo,3,8,No puedo evitar sentirme estresado por los cambios constantes en el proyecto.,2024-07-03 19:06:38.991,Estresado,Realiza un breve ejercicio de relajación sentado o escribe en una nota lo que te preocupa para despejar la mente.
35,27,F,Casado,Tiempo Parcial,Medio,1,3,El equipo hoy trabajó de manera muy eficiente y coordinada.,2024-05-08 00:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
87,39,M,Casado,Tiempo Parcial,Alto,4,5,No puedo evitar sentirme ansioso por los resultados del proyecto.,2024-12-31 03:06:38.991,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
93,37,M,Soltero,Tiempo Completo,Bajo,2,9,"Parece que el día no termina nunca, necesito desconectar un poco.",2024-09-21 05:06:38.991,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
75,51,F,Divorciado,Tiempo Completo,Medio,4,6,Me siento abrumado por la cantidad de responsabilidades que tengo.,2024-06-13 20:06:38.991,Estresado,"Tómate una pausa corta, ve por un vaso de agua y haz una pequeña caminata dentro de la oficina."
18,21,F,Soltero,Tiempo Completo,Medio,1,4,Hoy todo fue más fluido gracias a la buena organización.,2024-06-16 22:06:38.991,No Estresado,Ponte tus audífonos y escucha tu canción favorita por unos minutos.
76,32,F,Soltero,Tiempo Completo,Alto,1,5,No puedo evitar sentirme ansioso por los resultados del proyecto.,2025-01-06 15:06:38.991,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
9,44,M,Divorciado,Tiempo Completo,Bajo,3,8,Me siento frustrado porque no tengo los recursos necesarios para hacer mi trabajo.,2024-05-13 19:06:38.991,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
74,34,F,Soltero,Tiempo Completo,Bajo,3,7,Me siento abrumado por las expectativas de mis superiores.,2024-10-17 05:06:38.991,Estresado,Organiza tu espacio de trabajo por unos minutos o realiza respiraciones conscientes.
58,27,M,Divorciado,Tiempo Parcial,Alto,3,1,"Hoy fue un día muy gratificante, recibí el reconocimiento de mi jefe.",2024-09-28 20:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
17,49,M,Casado,Tiempo Completo,Alto,4,1,El exceso de reuniones hoy me impidió avanzar en mis tareas importantes.,2025-03-07 04:06:38.991,No Estresado,Tómate un momento para respirar profundamente y estírate en tu puesto.
7,37,M,Divorciado,Tiempo Completo,Medio,1,5,"Hoy fue un día muy pesado, no tengo energía para nada más.",2024-10-31 20:06:38.991,Estresado,"Levántate, camina un poco por la oficina y conversa brevemente con un compañero."
